,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score,Specification,Specification Confidence Score,Specific Component
391,no one is talking about the battery life that is the deal breaker in my case do not want to have ti charge a watch too every other day better off sticking with android smart watch 2 week battery life or garmin 3 to 4 week,"['Design Specifications', 'Advertising', 'Software']","[0.355729341506958, 0.33320602774620056, 0.31106460094451904]",Design Specifications,['battery'],0.355729341506958,NEGATIVE,0.997784435749054,Type,0.5874662399291992,battery
392,this is the apple watch that people travel internationally need that battery life is great,"['Design Specifications', 'Advertising', 'Software']","[0.8066184520721436, 0.12608201801776886, 0.06729952245950699]",Design Specifications,['battery'],0.8066184520721436,POSITIVE,0.9981316924095154,Compatibility,0.27725091576576233,battery
393,i love it but have not worn it yet cause it is not out in store yet for the battery life gt and the siren sound,"['Design Specifications', 'Software', 'Advertising']","[0.6066591739654541, 0.19712792336940765, 0.19621287286281586]",Design Specifications,['battery'],0.6066591739654541,NEGATIVE,0.9952983260154724,Capacity,0.42611727118492126,battery
394,yeah the battery would still be an issue for a true exploration that take multiple day,"['Design Specifications', 'Advertising', 'Software']","[0.6182026863098145, 0.2114107459783554, 0.17038655281066895]",Design Specifications,['battery'],0.6182026863098145,POSITIVE,0.9216359853744508,Type,0.5134155750274658,battery
395,main reason people do extreme sport and generally not everyday stuff need to have these bulky watch that have button and are not so expensive no need for internet connection on your watch and update etc yes the new apple watch is actually a pretty good watch but when you will get lost in the mountain you wont need only 2 day and 2 night and a third day of battery time,"['Design Specifications', 'Software', 'Advertising']","[0.5765905380249023, 0.24973773956298828, 0.173671692609787]",Design Specifications,['battery'],0.5765905380249023,POSITIVE,0.9642090201377868,Type,0.3932671844959259,battery
396,i wa in that boat with my 5 until he said about the battery,"['Design Specifications', 'Software', 'Advertising']","[0.42986446619033813, 0.32326415181159973, 0.24687139689922333]",Design Specifications,['battery'],0.4298644661903381,NEGATIVE,0.9934966564178468,Type,0.5945991277694702,battery
397,the battery life is not enough i use an ipad an iphone but my smart watch have been fitbit previously and i have the garmin fenix 6x sapphire for the past 2 and half year 2 week battery life with the ultra battery life it would not be enough for the target map esp hiker and diver where they can be off track for a few day,"['Design Specifications', 'Advertising', 'Software']","[0.4558830261230469, 0.2826257050037384, 0.26149123907089233]",Design Specifications,['battery'],0.4558830261230469,NEGATIVE,0.9937899708747864,Type,0.5590002536773682,battery
398,review galaxy 5 pro battery,"['Design Specifications', 'Advertising', 'Software']","[0.7100483775138855, 0.16230501234531403, 0.1276465207338333]",Design Specifications,['battery'],0.7100483775138855,POSITIVE,0.868831217288971,Capacity,0.4798850417137146,battery
399,that battery life is unbelievable i play football and basketball and the way you used your apple watch is exactly how i would a a weekend sport watch amazing,"['Design Specifications', 'Software', 'Advertising']","[0.5763346552848816, 0.23985731601715088, 0.18380799889564514]",Design Specifications,['battery'],0.5763346552848816,POSITIVE,0.9978723526000975,Type,0.43752843141555786,battery
400,i am a watch enthusiast and a marathon runner so the industrial design the long battery and the running screen with all the info on at once tip the balance for me will wear it for the london marathon on october 2nd and see how it go,"['Design Specifications', 'Advertising', 'Software']","[0.7203987240791321, 0.15952347218990326, 0.12007783353328705]",Design Specifications,['battery'],0.7203987240791321,POSITIVE,0.996577799320221,Compatibility,0.4309016168117523,battery
401,having 3 day worth of battery i not suitable for hiker and thats without activ gps tracking activate that and this watch is down to hour,"['Design Specifications', 'Advertising', 'Software']","[0.6636092662811279, 0.17384646832942963, 0.16254423558712006]",Design Specifications,['battery'],0.6636092662811279,NEGATIVE,0.9978011250495912,Capacity,0.5721434354782104,battery
402,a one of those weird ultra runner people who currently us a garmin fenix these are watch that have 60 hour battery life in all system gps mode plus use on single gps satellite at more than that and an extended battery life mode like you are talking with this watch that go into the hundred of hour and expedition mode which last literally week while still periodically pinging gps i get topo map downloaded natively for free and for doing multi day run hike with gps still left on so i can go back and have fun analyzing all my data i like having way more battery than i need and being able to not think about how much battery i have when i set out a i know that even if i go out for a 10 hour saturday excursion im covered and didnt have to plan out my charging knowing there is that much battery to spare give peace of mind and a the watch and battery age it give that much more buffer before battery degradation make me want to get a new watch this all is cool but if you watch dc rainmaker review he also note that the garmin watch coros etc all have very very detailed training mode and metric calculated in each profile and not just different name applied to basically the same meterics for different sport,"['Design Specifications', 'Software', 'Advertising']","[0.4387345016002655, 0.36369046568870544, 0.19757504761219025]",Design Specifications,['battery'],0.4387345016002655,NEGATIVE,0.9774160981178284,Type,0.47984546422958374,battery
403,i hike but what grab my attention with this watch is not just for hiking it is the battery life compared to my series 7 and the scratch on the glass and the fragility of the series 7 to have a more solid watch with hopefully a le scratchable screen is very interesting after 6 month my series 7 is quite scratched without using it while climbing or in dangerous for the watch activity it is quite fragile to be honest,"['Design Specifications', 'Software', 'Advertising']","[0.5372761487960815, 0.25761133432388306, 0.20511259138584137]",Design Specifications,['battery'],0.5372761487960815,POSITIVE,0.9345977306365968,Capacity,0.6979538798332214,battery
404,battery life need to last at least 5 day apple should have implemented solar cell to help extend the battery life i am not going to pull the trigger because i still prefer battery life over everything,"['Design Specifications', 'Software', 'Advertising']","[0.4156915545463562, 0.31347334384918213, 0.2708350718021393]",Design Specifications,['battery'],0.4156915545463562,NEGATIVE,0.9935336112976074,Type,0.4750635623931885,battery
405,for dollar700 battery need to last at least a week for me i hate charging my series 6 everyday so i do not even wear it anymore by now apple should have solar solution for watch still wearing my g shock mtg solar it is 10 yr old i may give it a try and see how it stand up to hunting surf fishing and offshore fishing will come in handy on camping trip hopefully i am not disappointed sorry i mean dollar800,"['Design Specifications', 'Advertising', 'Software']","[0.5029312372207642, 0.2999441921710968, 0.19712457060813904]",Design Specifications,['battery'],0.5029312372207642,NEGATIVE,0.9475073218345642,Capacity,0.3895622193813324,battery
406,that battery low sound effect 1 11 gave me anxiety for a second thought it wa my airpods,"['Design Specifications', 'Software', 'Advertising']","[0.4474104046821594, 0.329414963722229, 0.22317461669445038]",Design Specifications,['battery'],0.4474104046821594,NEGATIVE,0.9984357953071594,Type,0.5610864162445068,battery
407,that sound at the beginning had me thinking my airpods battery wa dead,"['Design Specifications', 'Software', 'Advertising']","[0.3761462867259979, 0.33467450737953186, 0.2891792356967926]",Design Specifications,['battery'],0.3761462867259979,NEGATIVE,0.999698281288147,Type,0.6525214910507202,battery
408,no way expensive toy fitbit is better with battery life,"['Design Specifications', 'Advertising', 'Software']","[0.6317852735519409, 0.27167871594429016, 0.09653601050376892]",Design Specifications,['battery'],0.6317852735519409,NEGATIVE,0.9957333207130432,Capacity,0.32657334208488464,battery
409,i am not an athlete by any mean but i have been looking to upgrade my now over 2 year old series 5 and the more i think about the ultra the more it make sense even for me double the battery life mean theoretically double the battery lifespan plus the crown guard is also super appealing i often have a case on mine not so much for protection but more so to stop me from accidentally pressing it and activating siri whenever i bend my wrist back like when pushing up off something to stand i have pretty dainty wrist though so i definitely need to try and find one in store somewhere to try on,"['Design Specifications', 'Advertising', 'Software']","[0.485371857881546, 0.3508913218975067, 0.1637367606163025]",Design Specifications,['battery'],0.485371857881546,POSITIVE,0.8507696390151978,Type,0.41656550765037537,battery
410,did he seriously just compare a smartwatch is battery life to a regular watch is battery life,"['Design Specifications', 'Advertising', 'Software']","[0.39389801025390625, 0.31074726581573486, 0.2953547239303589]",Design Specifications,['battery'],0.3938980102539062,NEGATIVE,0.9936888217926024,Type,0.5672791600227356,battery
411,first one min is how good is battery can you do after 2 year and see battery life,"['Design Specifications', 'Software', 'Advertising']","[0.5143939852714539, 0.30271652340888977, 0.18288949131965637]",Design Specifications,['battery'],0.5143939852714539,POSITIVE,0.9954029321670532,Type,0.37764906883239746,battery
412,not very good battery life for a watch,"['Design Specifications', 'Advertising', 'Software']","[0.7259452939033508, 0.1493322253227234, 0.1247224509716034]",Design Specifications,['battery'],0.7259452939033508,NEGATIVE,0.9997456669807434,Capacity,0.5168313384056091,battery
413,ha so it ha the feature that my galaxy watch from 2020 ha besides the battery life i get 4 to 5 day,"['Design Specifications', 'Software', 'Advertising']","[0.3741108477115631, 0.3263320028781891, 0.2995571196079254]",Design Specifications,['battery'],0.3741108477115631,POSITIVE,0.6693400740623474,Type,0.40272217988967896,battery
414,i love my casio a168 battery last 10 year,"['Design Specifications', 'Software', 'Advertising']","[0.5574899315834045, 0.22414396703243256, 0.2183661162853241]",Design Specifications,['battery'],0.5574899315834045,POSITIVE,0.998454213142395,Type,0.4129283130168915,battery
415,personally i plan on getting it i am pretty heavy into endurance fitness though i am pretty curious how it will hold up while rock climbing however with that said im sure the series 8 would do just fine mostly i am buying it for the battery life,"['Design Specifications', 'Advertising', 'Software']","[0.45241421461105347, 0.3214343786239624, 0.22615140676498413]",Design Specifications,['battery'],0.4524142146110534,POSITIVE,0.9054092168807985,Capacity,0.40985265374183655,battery
416,most modern smartwatches the battery last day casio solar it doe not even come with a charger,"['Design Specifications', 'Software', 'Advertising']","[0.558893620967865, 0.2290838062763214, 0.21202251315116882]",Design Specifications,['battery'],0.558893620967865,NEGATIVE,0.9949790835380554,Capacity,0.48212650418281555,battery
417,before i purchased my series 7 graphite i tried a garmin for me apple hit a sweet spot i wa already ready to pay this premium and i wanted something more rugged and had a longer battery i am hoping it arrives before this camping trip this weekend keeping my series 7 for other occasion apple knew exactly what to give u and leave u wanting more it is another apple watch,"['Design Specifications', 'Advertising', 'Software']","[0.4311878979206085, 0.3909458816051483, 0.17786620557308197]",Design Specifications,['battery'],0.4311878979206085,NEGATIVE,0.9971007704734802,Type,0.3393150866031647,battery
418,made me want to get the watch again had the original apple watch then the series 5 and ended up just never wanting to charge it it would almost always be dead when on my wrist and after updating the firmware the following year it just stopped working all together and while i arranged for apple support to fix it i never sent it to them for repair cause i just never really used it mainly again for low battery performance but your analysis make me interested again a always m b love your thoroughness,"['Design Specifications', 'Software', 'Advertising']","[0.36278894543647766, 0.357786625623703, 0.2794244587421417]",Design Specifications,['battery'],0.3627889454364776,POSITIVE,0.9239832162857056,Type,0.5576571226119995,battery
419,close but still not there for backpacking sure the garmins etc are not a smart but you can go a week in the backcountry without carrying an external power bank and battery tech just is not there yet to match that with this kind of watch maybe once solid state battery hit the market,"['Design Specifications', 'Advertising', 'Software']","[0.5761728286743164, 0.27621927857398987, 0.14760790765285492]",Design Specifications,['battery'],0.5761728286743164,NEGATIVE,0.9997007846832277,Type,0.4351061284542084,battery
420,it just need 4 full day of battery while using half the time with gps tracker enabled backpacking trip and hunting trip could then fit in this group but garmin is 20 day battery and 5 day with gps enabled is unmatched,"['Design Specifications', 'Software', 'Advertising']","[0.6801611185073853, 0.2038048952817917, 0.11603397130966187]",Design Specifications,['battery'],0.6801611185073853,NEGATIVE,0.995125949382782,Type,0.40402576327323914,battery
421,a a hiker 2 day battery life is not good at all garmin is a top tier watch for hiking because it can last longer than a month,"['Design Specifications', 'Advertising', 'Software']","[0.5528501272201538, 0.2541424036026001, 0.1930074393749237]",Design Specifications,['battery'],0.5528501272201538,NEGATIVE,0.997105062007904,Type,0.44979703426361084,battery
422,i literally just want the screen size and battery life,"['Design Specifications', 'Software', 'Advertising']","[0.574438750743866, 0.23904435336589813, 0.18651695549488068]",Design Specifications,['battery'],0.574438750743866,NEGATIVE,0.9674574732780457,Capacity,0.5690228939056396,battery
423,i really wonder if you could make like a dynamo driven automatic smart watch like an automatic watch but with a dynamo recharging the battery of the smart watch giving you some extra battery life maybe even infinite battery life packaging would be a nightmare though,"['Design Specifications', 'Software', 'Advertising']","[0.41579219698905945, 0.403515100479126, 0.18069268763065338]",Design Specifications,['battery'],0.4157921969890594,NEGATIVE,0.9934793710708618,Type,0.3639419376850128,battery
424,it is the size of a dead turtle no wonder the battery last forever,"['Design Specifications', 'Software', 'Advertising']","[0.5771143436431885, 0.2366187423467636, 0.18626698851585388]",Design Specifications,['battery'],0.5771143436431885,NEGATIVE,0.991837441921234,Type,0.4865033030509949,battery
425,why ha nobody mentioned the potential for all day battery life for watch only use i want to use my iphone le so being able to go out for the whole day with only my watch and still be able to make and receive call and text is such a bonus,"['Design Specifications', 'Software', 'Advertising']","[0.39011329412460327, 0.34480953216552734, 0.2650771737098694]",Design Specifications,['battery'],0.3901132941246032,POSITIVE,0.9349079132080078,Capacity,0.5265472531318665,battery
426,im pretty sure the main core feature of the ultra is something that eeeeverrrrybody us longer battery life gt lt,"['Design Specifications', 'Software', 'Advertising']","[0.4615461528301239, 0.28174129128456116, 0.25671258568763733]",Design Specifications,['battery'],0.4615461528301239,NEGATIVE,0.9986249208450316,Type,0.5911014080047607,battery
427,my huwawai watch battery life is 15 day and i brought it 4 year ago just for 140 usd and it is working fine without any issue,"['Design Specifications', 'Advertising', 'Software']","[0.531696081161499, 0.2780379354953766, 0.19026592373847961]",Design Specifications,['battery'],0.531696081161499,POSITIVE,0.9681217074394226,Type,0.33425372838974,battery
428,a a dude with no job and a recluse all the extreme extra feature is really not important to me im just getting it for the better battery the brighter screen and the overall bigger watch,"['Design Specifications', 'Software', 'Advertising']","[0.407514363527298, 0.3908648192882538, 0.20162080228328705]",Design Specifications,['battery'],0.407514363527298,NEGATIVE,0.9993638396263124,Type,0.7010927200317383,battery
429,a a garmin fenix 6x pro solar amp apple watch 6 owner i think this standard of the battery must last a month is a bit irrational and overblown for 95percent of people who make that argument and not a feature that most fitness watch user actually use or need case in point how many people complain that their cellphone doe not last a month no one why well that is unrealistic and also because charging your phone is not a big deal why is charging your watch suddenly a big deal not many real world reason it is just a feature that we are used not and not one we actually use first i bet most fitness watch user do not go week without charging their watch secondly it is not much of an inconvenience to charge apple watch once a day or once every couple of day unless you really want to track sleep and even then when you wake up you can put it on the fast charger while you get ready for the next hour then throw it on for the rest of the day thirdly one of the reason why multi week battery life is likely a big deal is because charging most other fitness watch is clumsy and not convenient my garmin fenix 6x pro solar ha a wonky proprietary charger and it is not very convenient to charge so i rarely make the effort to charge it my apple watch on the other hand is super easy to charge with it is magnetic wireless charger so i think this whole battery must last a month is just a talking point rather than a feature that most fitness watch user actually use and when they do it is likely because charging is not easy and intuitive this requirement is like pixel peeping with pro camera doe it actually make a real world difference no it is simple to charge your watch every 1 3 day,"['Design Specifications', 'Software', 'Advertising']","[0.4518803358078003, 0.2842613756656647, 0.2638583183288574]",Design Specifications,['battery'],0.4518803358078003,NEGATIVE,0.9991200566291808,Type,0.6570740938186646,battery
430,i have had the apple watch suunto 9 baro and currently have the garmin 6x doing the usual mountain stuff in colorado west and the traditional apple watch battery life just did not cut it for my purpose this one is interesting but my garmin 6x get about 9 hard day of daily wear mountain activity can not beat it if i just wore it without working out every day which probably will never happen you could get 10 full day out of a single charge of course the garmin doe not have the same or close feature but for a mountain athlete it crush,"['Design Specifications', 'Software', 'Advertising']","[0.4830845892429352, 0.35123419761657715, 0.16568119823932648]",Design Specifications,['battery'],0.4830845892429352,NEGATIVE,0.9933291673660278,Type,0.43199586868286133,battery
431,my honor band give me more than two week of battery life and this piece of expensive cake last just 2 day pro,"['Design Specifications', 'Software', 'Advertising']","[0.5251718759536743, 0.30638885498046875, 0.16843926906585693]",Design Specifications,['battery'],0.5251718759536743,NEGATIVE,0.9788808822631836,Type,0.37198320031166077,battery
432,and yeah that battery life is only just going to make the length of the offshore race i do,"['Design Specifications', 'Advertising', 'Software']","[0.45870909094810486, 0.278450608253479, 0.2628403306007385]",Design Specifications,['battery'],0.4587090909481048,NEGATIVE,0.997006356716156,Type,0.5097116231918335,battery
433,i think the watch is going to be amazing and can not wait for mine to be delivered however i also think there are group of people that this watch applies to that apple kind of forgot about construction worker police officer firefighter wild land firefighter emt is and paramedic tow truck driver and many more all of these individual would benefit from a more rugged and tough apple watch with longer battery life compass and waypoint functionality an emergency siren etc i think there is a large group of everyday people who this watch can cater to not just uber athlete adventurer obviously the price may be a deterrent for some but i think there are many people other than athlete that this watch will appeal to,"['Design Specifications', 'Advertising', 'Software']","[0.3687414526939392, 0.3679240643978119, 0.2633344531059265]",Design Specifications,['battery'],0.3687414526939392,NEGATIVE,0.969373881816864,Type,0.510722815990448,battery
434,if i could get a week out of the watch i would pick it up without having to kill feature or go into battery saving mode garmin tactix 7 pro ha spoiled me,"['Design Specifications', 'Advertising', 'Software']","[0.38282591104507446, 0.369303822517395, 0.2478703111410141]",Design Specifications,['battery'],0.3828259110450744,NEGATIVE,0.997807800769806,Capacity,0.3861934244632721,battery
435,it is time to see iphone ultra with increased thickness that allows the back of the phone sit flush with the camera lens that will easily give phone the desired battery life usb c with rugged easily replaceable frame eliminating the need for a case,"['Design Specifications', 'Advertising', 'Software']","[0.5057681202888489, 0.32051119208335876, 0.17372070252895355]",Design Specifications,['battery'],0.5057681202888489,NEGATIVE,0.975078284740448,Type,0.355098158121109,battery
436,middle of nowhere for 4 or more day with 36 hour battery useless,"['Design Specifications', 'Software', 'Advertising']","[0.4385032057762146, 0.3594515323638916, 0.20204530656337738]",Design Specifications,['battery'],0.4385032057762146,NEGATIVE,0.9990791082382202,Type,0.4814378619194031,battery
437,i do not have an apple watch coz it is an additional thing for me to charge maybe once they have longer battery life,"['Design Specifications', 'Advertising', 'Software']","[0.44268083572387695, 0.34470444917678833, 0.21261470019817352]",Design Specifications,['battery'],0.4426808357238769,NEGATIVE,0.9981977343559264,Type,0.33568546175956726,battery
438,for me they need to improve battery life had a series 6 and having to charge pretty much everyday to make sure sleep is tracked is annoying since got a fitbit sense and have all the same feature which actually last me a full week of charge once they get there im in,"['Design Specifications', 'Advertising', 'Software']","[0.40167927742004395, 0.32323506474494934, 0.2750856280326843]",Design Specifications,['battery'],0.4016792774200439,NEGATIVE,0.997297704219818,Type,0.3905462324619293,battery
439,garmin venu 2 easily 7 10 day battery life,"['Design Specifications', 'Software', 'Advertising']","[0.5648013949394226, 0.3410111665725708, 0.09418750554323196]",Design Specifications,['battery'],0.5648013949394226,NEGATIVE,0.9869530200958252,Type,0.41213828325271606,battery
440,my ticwatch pro 3 ultra when apple watch got 3 day battery life rookie number,"['Design Specifications', 'Software', 'Advertising']","[0.4454761743545532, 0.4337169826030731, 0.12080679833889008]",Design Specifications,['battery'],0.4454761743545532,NEGATIVE,0.9916016459465028,Type,0.5612621903419495,battery
441,please list your setting what did your turn off to get that much battery life,"['Design Specifications', 'Software', 'Advertising']","[0.43315112590789795, 0.40034955739974976, 0.16649937629699707]",Design Specifications,['battery'],0.4331511259078979,NEGATIVE,0.9968343377113342,Type,0.34203219413757324,battery
442,68percent battery if you ask apple,"['Design Specifications', 'Software', 'Advertising']","[0.5112395882606506, 0.30243438482284546, 0.1863260567188263]",Design Specifications,['battery'],0.5112395882606506,NEGATIVE,0.9353159070014954,Capacity,0.3887050151824951,battery
443,probably will not get the ultra but mine is a series 4 and i can barely get through a day without line dying i have to keep theatre mode on to save battery i will probably look at getting a series 8,"['Design Specifications', 'Software', 'Advertising']","[0.4142986238002777, 0.3537324070930481, 0.2319689840078354]",Design Specifications,['battery'],0.4142986238002777,NEGATIVE,0.9963557720184326,Type,0.38461869955062866,battery
444,stoked about that battery life,"['Design Specifications', 'Advertising', 'Software']","[0.5836663842201233, 0.30849024653434753, 0.10784335434436798]",Design Specifications,['battery'],0.5836663842201233,POSITIVE,0.9991613626480104,Type,0.38446906208992004,battery
445,if you want something rugged with a lot of battery get a garmin at least 2 week of battery life,"['Design Specifications', 'Advertising', 'Software']","[0.6458065509796143, 0.19360274076461792, 0.16059066355228424]",Design Specifications,['battery'],0.6458065509796143,NEGATIVE,0.9972520470619202,Type,0.5032526254653931,battery
446,i have given up on smart watch back to good old casio with 10 year battery no hassle of charging no anxiety from erroneous reading of heart rate bp etc,"['Design Specifications', 'Advertising', 'Software']","[0.4369108974933624, 0.32913175225257874, 0.23395736515522003]",Design Specifications,['battery'],0.4369108974933624,NEGATIVE,0.594720184803009,Type,0.35014480352401733,battery
447,personally i will still take a garmin with a much longer battery life and better map but i do wish it had the same compatibility a apple watch do,"['Design Specifications', 'Software', 'Advertising']","[0.44757699966430664, 0.33004382252693176, 0.2223791927099228]",Design Specifications,['battery'],0.4475769996643066,NEGATIVE,0.99785053730011,Compatibility,0.55130934715271,battery
448,3 day max battery life is rubbish especially for dollar800,"['Design Specifications', 'Advertising', 'Software']","[0.5295431613922119, 0.28602299094200134, 0.18443378806114197]",Design Specifications,['battery'],0.5295431613922119,NEGATIVE,0.9996540546417236,Type,0.42866969108581543,battery
449,they will add an extra 30 min battery life every time they release the replacement model then slimmer by 1mm i will wait 5 year later to get 2 5 hour extra battery life,"['Design Specifications', 'Software', 'Advertising']","[0.46368691325187683, 0.29617246985435486, 0.2401406168937683]",Design Specifications,['battery'],0.4636869132518768,NEGATIVE,0.995537281036377,Type,0.40687114000320435,battery
450,this watch is great for me a a chef because there are time when the battery will just run out because i work such long day plus my cake timer and alarm are more visible on the bigger screen and the more waterproof design mean it will not break while i am washing up,"['Design Specifications', 'Software', 'Advertising']","[0.7212291955947876, 0.20643432438373566, 0.07233647257089615]",Design Specifications,['battery'],0.7212291955947876,POSITIVE,0.8359090089797974,Compatibility,0.33394303917884827,battery
451,i have seen better battery life on better looking watch for example the amazfit t rex 2 smart watch for a little over 200 dollar will last over a week and a half and look amazing with a few color option,"['Design Specifications', 'Software', 'Advertising']","[0.3936139941215515, 0.3818224370479584, 0.2245635688304901]",Design Specifications,['battery'],0.3936139941215515,POSITIVE,0.9893904328346252,Capacity,0.6723957061767578,battery
452,right but hear me out i literally just love the product design of it and the extra battery is nice worth,"['Design Specifications', 'Software', 'Advertising']","[0.674186110496521, 0.18110527098178864, 0.14470863342285156]",Design Specifications,['battery'],0.674186110496521,POSITIVE,0.9998629093170166,Capacity,0.5011115670204163,battery
453,i actually do not care about all the pro feature i just want it because it is a fresh new design and the battery life,"['Design Specifications', 'Software', 'Advertising']","[0.39959073066711426, 0.3671911358833313, 0.23321814835071564]",Design Specifications,['battery'],0.3995907306671142,NEGATIVE,0.9876392483711244,Capacity,0.46061086654663086,battery
454,battery and price are the two thing that have stopped me from switching from a fitbit to an apple watch my fitbit can last about a week,"['Design Specifications', 'Software', 'Advertising']","[0.5398497581481934, 0.2466280311346054, 0.21352224051952362]",Design Specifications,['battery'],0.5398497581481934,NEGATIVE,0.9967179894447328,Type,0.646461009979248,battery
455,battery life still suck compared to a good sport watch,"['Design Specifications', 'Software', 'Advertising']","[0.7113051414489746, 0.16444091498851776, 0.12425389885902405]",Design Specifications,['battery'],0.7113051414489746,NEGATIVE,0.9989249110221864,Type,0.5247350335121155,battery
456,a someone who is into diving aaus scientific diving i am intrigued given what i know about apple watch and battery life i feel like i am veryyyyy skeptical i am assuming most diver will have a backup whether it is another watch or computer built in next to the pressure gauge i can not wait to see how it performs,"['Design Specifications', 'Software', 'Advertising']","[0.5116211771965027, 0.2827986776828766, 0.20558007061481476]",Design Specifications,['battery'],0.5116211771965027,NEGATIVE,0.947693645954132,Type,0.5483085513114929,battery
457,i really like the series 7 but the battery suck and you can not find any screen protector for it the ultra fulfills those issue but it look massive all the stuff added to me would seem like bloat wear and the flat screen is not a appealing a the curved that said i think i am still interested just from the battery my 7 is almost always dead before the end of the day which make me not even want to bother with it,"['Design Specifications', 'Software', 'Advertising']","[0.4055772125720978, 0.3246726989746094, 0.26975002884864807]",Design Specifications,['battery'],0.4055772125720978,NEGATIVE,0.9993701577186584,Type,0.4472637176513672,battery
458,i love the innovative step taken to expand battery life this should push the casual market really well it is a shame we got this review so quickly but no galaxy watch 5 pro mention,"['Design Specifications', 'Advertising', 'Software']","[0.4431615173816681, 0.3202653229236603, 0.23657315969467163]",Design Specifications,['battery'],0.4431615173816681,POSITIVE,0.8586674928665161,Capacity,0.7348065376281738,battery
459,this is the only watch i would use a not so easy to break scratch and good battery life although i am not willing to pay for one and battery is not near enough to what i would like so i shall pas,"['Design Specifications', 'Advertising', 'Software']","[0.7116240859031677, 0.19886353611946106, 0.0895124152302742]",Design Specifications,['battery'],0.7116240859031677,NEGATIVE,0.993447244167328,Capacity,0.3801406919956207,battery
460,aside from being a hiker runner and gym rat me this allows people that love going on long walk to leave their phone behind and not fret about lte phone call from the wrist draining precious battery life while tracking workout this is a huge win mine is on the way,"['Design Specifications', 'Software', 'Advertising']","[0.5034251809120178, 0.30202150344848633, 0.19455334544181824]",Design Specifications,"['battery', 'battery']",0.5034251809120178,POSITIVE,0.9992169141769408,Type,0.36187517642974854,battery
461,aside from being a hiker runner and gym rat me this allows people that love going on long walk to leave their phone behind and not fret about lte phone call from the wrist draining precious battery life while tracking workout this is a huge win mine is on the way,"['Design Specifications', 'Software', 'Advertising']","[0.5034251809120178, 0.30202150344848633, 0.19455334544181824]",Design Specifications,"['battery', 'battery']",0.5034251809120178,POSITIVE,0.9992169141769408,Type,0.36187517642974854,battery
462,the battery may be good but my 2 year old fitbit last a week,"['Design Specifications', 'Advertising', 'Software']","[0.5116785764694214, 0.27073946595191956, 0.21758195757865906]",Design Specifications,['battery'],0.5116785764694214,NEGATIVE,0.991249680519104,Type,0.3697967529296875,battery
463,i have a pro trek watch a well it is amazing for battery life in the summer i get nervous in winter tho cu we do not see the sun for 5 month lol,"['Design Specifications', 'Advertising', 'Software']","[0.444652795791626, 0.2945440709590912, 0.26080307364463806]",Design Specifications,['battery'],0.444652795791626,POSITIVE,0.9972495436668396,Capacity,0.38194477558135986,battery
464,i believe apple will make a pro watch at some point not targeting athlete a the ultra but people that want some extra battery life for example i think they will kill the se and the they will have the watch a baseline pro a bit more expensive with better battery life maybe a more square design and some extra feature and the watch a they have now that would be interesting,"['Design Specifications', 'Advertising', 'Software']","[0.49781614542007446, 0.3020498752593994, 0.20013391971588135]",Design Specifications,['battery'],0.4978161454200744,NEGATIVE,0.9966991543769836,Type,0.47023728489875793,battery
465,i am one of those people on the outside both professionally and leisurely my polar watch currently the vantage v2 had this kinda battery life and usually even much better for year now granted they do not do stock call whatsapp or anything of that fashion but they are excellent fitness tracker provide a weather forecast and other stuff it is all i need no le and not much more but most important they last sometimes for 8 or 10 day if apple can match that i will buy their watch a well until then it is garmin or polar for me,"['Design Specifications', 'Software', 'Advertising']","[0.3879682123661041, 0.3592473268508911, 0.25278446078300476]",Design Specifications,['battery'],0.3879682123661041,POSITIVE,0.9062533378601074,Compatibility,0.2945097088813782,battery
466,the battery life thing is not true my series 3 ha lasted a week without charge on multiple occasion,"['Design Specifications', 'Software', 'Advertising']","[0.4400506019592285, 0.303493469953537, 0.2564559578895569]",Design Specifications,['battery'],0.4400506019592285,NEGATIVE,0.999301552772522,Type,0.585820198059082,battery
467,getting this for the improved battery and gps that and i have always thought the regular apple watch wa too small,"['Design Specifications', 'Software', 'Advertising']","[0.3835850656032562, 0.32527992129325867, 0.2911350727081299]",Design Specifications,['battery'],0.3835850656032562,NEGATIVE,0.9990467429161072,Type,0.42785319685935974,battery
468,wr100 doe not mean much you know proper dive watch start from wr200 iso certified and above sapphire is not very durable material yes it is very scratch resistant but it is brittle which is not a thing you want in supposedly rugged watch you want plastic or mineral crystal for such thing the battery is a joke no watch should be charged that often two week is the bare minimum worrying about your damn watch battery dying is just not what those hardcore user want,"['Design Specifications', 'Advertising', 'Software']","[0.4497835040092468, 0.2976061701774597, 0.25261035561561584]",Design Specifications,['battery'],0.4497835040092468,NEGATIVE,0.9989914298057556,Type,0.5813193917274475,battery
469,battery life minimum must be 14 day my garmin fenix 6 pro solar hold a least 9 to 13 day,"['Design Specifications', 'Software', 'Advertising']","[0.5439144372940063, 0.2812862694263458, 0.1747993379831314]",Design Specifications,['battery'],0.5439144372940063,NEGATIVE,0.9835723042488098,Type,0.5077950358390808,battery
470,those battery stats are based on a brand new device 6 month in it is gon na degrade a hell of a lot,"['Design Specifications', 'Advertising', 'Software']","[0.4324007034301758, 0.3734145760536194, 0.19418467581272125]",Design Specifications,['battery'],0.4324007034301758,NEGATIVE,0.9992882609367372,Type,0.4263859689235687,battery
